market,latitude,longitude,year,month,temperature_mean,rainfall_monthly,humidity_mean
Kota,25.18,75.83,1998,5,35.96,0.01,18.34
Kota,25.18,75.83,1998,6,34.16,1.82,41.3
Kota,25.18,75.83,1998,7,29.02,8.44,75.3
Kota,25.18,75.83,1998,8,29.09,2.5,75.54
Kota,25.18,75.83,1998,9,28.5,4.71,72.51
Kota,25.18,75.83,1998,10,25.71,0.49,60.84
Kota,25.18,75.83,1998,11,21.92,0.07,43.06
Kota,25.18,75.83,1998,12,18.68,0.0,23.94
Kota,25.18,75.83,1999,1,16.06,0.05,32.96
Kota,25.18,75.83,1999,2,19.52,1.68,42.99
Kota,25.18,75.83,1999,3,25.36,0.0,18.31
Kota,25.18,75.83,1999,4,32.09,0.0,11.96
Kota,25.18,75.83,1999,5,35.09,0.14,24.54
Kota,25.18,75.83,1999,6,34.09,1.37,40.09
Kota,25.18,75.83,1999,7,31.14,6.3,60.18
Kota,25.18,75.83,1999,8,28.18,2.99,72.49
Kota,25.18,75.83,1999,9,28.85,2.59,65.09
Kota,25.18,75.83,1999,10,25.86,0.58,51.28
Kota,25.18,75.83,1999,11,22.8,0.0,27.14
Kota,25.18,75.83,1999,12,17.73,0.0,21.41
Kota,25.18,75.83,2000,1,17.1,0.0,25.73
Kota,25.18,75.83,2000,2,17.31,0.06,25.19
Kota,25.18,75.83,2000,3,23.78,0.0,15.63
Kota,25.18,75.83,2000,4,32.28,0.0,14.82
Kota,25.18,75.83,2000,5,34.45,1.74,33.3
Kota,25.18,75.83,2000,6,33.56,1.64,43.49
Kota,25.18,75.83,2000,7,28.9,5.85,70.3
Kota,25.18,75.83,2000,8,28.73,3.47,72.61
Kota,25.18,75.83,2000,9,29.35,0.87,54.65
Kota,25.18,75.83,2000,10,28.43,0.16,25.0
Kota,25.18,75.83,2000,11,22.85,0.0,21.86
Kota,25.18,75.83,2000,12,18.5,0.03,20.26
Kota,25.18,75.83,2001,1,16.2,0.0,25.13
Kota,25.18,75.83,2001,2,19.91,0.0,17.58
Kota,25.18,75.83,2001,3,24.97,0.08,19.22
Kota,25.18,75.83,2001,4,30.68,0.14,19.19
Kota,25.18,75.83,2001,5,34.73,1.45,32.18
Kota,25.18,75.83,2001,6,31.67,4.8,57.27
Kota,25.18,75.83,2001,7,27.14,11.3,82.79
Kota,25.18,75.83,2001,8,27.44,3.17,79.81
Kota,25.18,75.83,2001,9,29.47,0.23,53.71
Kota,25.18,75.83,2001,10,27.86,0.46,42.03
Kota,25.18,75.83,2001,11,21.96,0.0,22.27
Kota,25.18,75.83,2001,12,18.63,0.0,22.89
Kota,25.18,75.83,2002,1,15.81,0.01,31.89
Kota,25.18,75.83,2002,2,18.01,1.39,34.76
Kota,25.18,75.83,2002,3,25.51,0.03,22.12
Kota,25.18,75.83,2002,4,31.27,0.07,16.34
Kota,25.18,75.83,2002,5,36.13,0.03,22.61
Kota,25.18,75.83,2002,6,35.65,1.56,37.15
Kota,25.18,75.83,2002,7,32.21,1.48,52.32
Kota,25.18,75.83,2002,8,29.38,5.98,68.1
Kota,25.18,75.83,2002,9,28.7,1.92,55.44
Kota,25.18,75.83,2002,10,27.89,0.0,33.08
Kota,25.18,75.83,2002,11,23.22,0.05,26.4
Kota,25.18,75.83,2002,12,19.13,0.13,30.38
Kota,25.18,75.83,2003,1,16.09,0.22,33.23
Kota,25.18,75.83,2003,2,19.08,0.92,41.82
Kota,25.18,75.83,2003,3,24.53,0.0,21.95
Kota,25.18,75.83,2003,4,31.26,0.41,20.3
Kota,25.18,75.83,2003,5,34.3,0.04,17.44
Kota,25.18,75.83,2003,6,34.12,2.78,44.21
Kota,25.18,75.83,2003,7,29.61,6.29,71.06
Kota,25.18,75.83,2003,8,27.93,3.66,78.05
Kota,25.18,75.83,2003,9,27.83,2.7,71.71
Kota,25.18,75.83,2003,10,24.93,0.55,52.57
Kota,25.18,75.83,2003,11,22.43,0.0,41.68
Kota,25.18,75.83,2003,12,18.31,0.1,39.63
Kota,25.18,75.83,2004,1,16.89,0.18,38.69
Kota,25.18,75.83,2004,2,19.83,0.0,23.74
Kota,25.18,75.83,2004,3,27.27,0.0,13.71
Kota,25.18,75.83,2004,4,32.4,0.01,19.36
Kota,25.18,75.83,2004,5,34.15,0.24,26.51
Kota,25.18,75.83,2004,6,34.34,1.46,40.73
Kota,25.18,75.83,2004,7,31.22,4.86,59.08
Kota,25.18,75.83,2004,8,26.84,13.24,85.83
Kota,25.18,75.83,2004,9,27.04,1.05,76.16
Kota,25.18,75.83,2004,10,24.33,0.87,60.96
Kota,25.18,75.83,2004,11,21.98,0.03,41.82
Kota,25.18,75.83,2004,12,18.47,0.0,36.24
Kota,25.18,75.83,2005,1,15.29,0.01,37.4
Kota,25.18,75.83,2005,2,19.33,0.01,29.2
Kota,25.18,75.83,2005,3,26.0,0.22,28.39
Kota,25.18,75.83,2005,4,29.5,0.4,17.54
Kota,25.18,75.83,2005,5,33.95,0.13,22.82
Kota,25.18,75.83,2005,6,35.23,1.69,35.22
Kota,25.18,75.83,2005,7,28.57,9.8,76.65
Kota,25.18,75.83,2005,8,27.85,2.16,77.59
Kota,25.18,75.83,2005,9,27.33,5.71,76.63
Kota,25.18,75.83,2005,10,25.04,0.0,51.8
Kota,25.18,75.83,2005,11,22.0,0.0,34.25
Kota,25.18,75.83,2005,12,16.89,0.0,28.63
Kota,25.18,75.83,2006,1,17.65,0.0,25.3
Kota,25.18,75.83,2006,2,24.09,0.01,21.16
Kota,25.18,75.83,2006,3,24.59,0.72,32.48
Kota,25.18,75.83,2006,4,31.35,0.02,16.9
Kota,25.18,75.83,2006,5,36.29,0.44,23.28
Kota,25.18,75.83,2006,6,32.0,3.43,50.11
Kota,25.18,75.83,2006,7,30.24,6.92,66.62
Kota,25.18,75.83,2006,8,26.7,13.85,85.91
Kota,25.18,75.83,2006,9,26.66,3.17,80.89
Kota,25.18,75.83,2006,10,24.92,0.09,63.93
Kota,25.18,75.83,2006,11,21.69,0.02,47.47
Kota,25.18,75.83,2006,12,18.49,0.0,43.97
Kota,25.18,75.83,2007,1,17.05,0.08,31.39
Kota,25.18,75.83,2007,2,20.27,0.85,44.66
Kota,25.18,75.83,2007,3,24.37,0.13,29.53
Kota,25.18,75.83,2007,4,32.49,0.04,16.64
Kota,25.18,75.83,2007,5,35.33,0.26,22.21
Kota,25.18,75.83,2007,6,33.58,3.15,48.19
Kota,25.18,75.83,2007,7,28.16,9.28,80.14
Kota,25.18,75.83,2007,8,27.42,5.83,81.94
Kota,25.18,75.83,2007,9,27.08,3.92,76.28
Kota,25.18,75.83,2007,10,24.41,0.0,47.41
Kota,25.18,75.83,2007,11,22.74,0.0,35.28
Kota,25.18,75.83,2007,12,17.49,0.08,36.13
Kota,25.18,75.83,2008,1,15.36,0.0,29.65
Kota,25.18,75.83,2008,2,17.5,0.0,21.04
Kota,25.18,75.83,2008,3,26.69,0.07,19.72
Kota,25.18,75.83,2008,4,30.26,0.51,23.74
Kota,25.18,75.83,2008,5,33.83,0.67,28.82
Kota,25.18,75.83,2008,6,31.28,5.5,57.77
Kota,25.18,75.83,2008,7,28.1,6.08,77.84
Kota,25.18,75.83,2008,8,27.13,4.37,82.41
Kota,25.18,75.83,2008,9,26.99,3.42,75.76
Kota,25.18,75.83,2008,10,26.79,0.01,49.75
Kota,25.18,75.83,2008,11,21.45,0.25,43.81
Kota,25.18,75.83,2008,12,20.31,0.01,37.45
Kota,25.18,75.83,2009,1,18.23,0.03,42.99
Kota,25.18,75.83,2009,2,21.01,0.0,27.56
Kota,25.18,75.83,2009,3,26.2,0.18,21.57
Kota,25.18,75.83,2009,4,30.8,0.04,17.21
Kota,25.18,75.83,2009,5,35.69,0.34,22.39
Kota,25.18,75.83,2009,6,34.77,1.57,37.38
Kota,25.18,75.83,2009,7,29.76,8.79,72.42
Kota,25.18,75.83,2009,8,28.48,3.15,75.36
Kota,25.18,75.83,2009,9,29.14,0.86,59.05
Kota,25.18,75.83,2009,10,26.69,0.93,44.3
Kota,25.18,75.83,2009,11,21.55,0.83,47.8
Kota,25.18,75.83,2009,12,19.0,0.1,47.53
Kota,25.18,75.83,2010,1,17.29,0.05,35.83
Kota,25.18,75.83,2010,2,20.45,0.13,30.93
Kota,25.18,75.83,2010,3,27.61,0.0,20.63
Kota,25.18,75.83,2010,4,32.92,0.05,16.94
Kota,25.18,75.83,2010,5,36.02,0.0,19.92
Kota,25.18,75.83,2010,6,35.47,1.15,35.79
Kota,25.18,75.83,2010,7,29.85,6.26,70.99
Kota,25.18,75.83,2010,8,27.54,10.27,84.68
Kota,25.18,75.83,2010,9,26.0,3.29,79.25
Kota,25.18,75.83,2010,10,25.4,0.13,67.19
Kota,25.18,75.83,2010,11,21.61,2.19,70.34
Kota,25.18,75.83,2010,12,15.77,0.08,56.44
Kota,25.18,75.83,2011,1,14.64,0.0,43.75
Kota,25.18,75.83,2011,2,19.27,0.27,40.9
Kota,25.18,75.83,2011,3,25.6,0.0,23.39
Kota,25.18,75.83,2011,4,30.32,0.01,18.57
Kota,25.18,75.83,2011,5,35.54,0.21,25.59
Kota,25.18,75.83,2011,6,33.79,7.75,48.02
Kota,25.18,75.83,2011,7,28.14,7.45,79.28
Kota,25.18,75.83,2011,8,27.01,10.34,86.0
Kota,25.18,75.83,2011,9,25.76,5.53,86.68
Kota,25.18,75.83,2011,10,23.95,0.0,64.46
Kota,25.18,75.83,2011,11,21.69,0.0,56.03
Kota,25.18,75.83,2011,12,16.8,0.04,49.72
Kota,25.18,75.83,2012,1,14.7,0.04,44.18
Kota,25.18,75.83,2012,2,17.87,0.0,26.52
Kota,25.18,75.83,2012,3,24.55,0.0,16.89
Kota,25.18,75.83,2012,4,30.73,0.51,25.18
Kota,25.18,75.83,2012,5,34.34,0.59,24.31
Kota,25.18,75.83,2012,6,34.78,0.85,38.38
Kota,25.18,75.83,2012,7,29.75,6.84,69.96
Kota,25.18,75.83,2012,8,27.02,10.65,83.02
Kota,25.18,75.83,2012,9,25.84,6.1,81.6
Kota,25.18,75.83,2012,10,23.77,0.0,59.15
Kota,25.18,75.83,2012,11,19.02,0.0,50.01
Kota,25.18,75.83,2012,12,16.43,0.0,45.95
Kota,25.18,75.83,2013,1,13.8,0.06,35.36
Kota,25.18,75.83,2013,2,18.27,0.48,45.49
Kota,25.18,75.83,2013,3,24.88,0.11,23.33
Kota,25.18,75.83,2013,4,30.52,0.1,22.99
Kota,25.18,75.83,2013,5,34.95,0.1,19.28
Kota,25.18,75.83,2013,6,32.33,3.58,55.2
Kota,25.18,75.83,2013,7,28.41,14.24,79.6
Kota,25.18,75.83,2013,8,26.48,7.28,87.63
Kota,25.18,75.83,2013,9,26.39,4.04,80.57
Kota,25.18,75.83,2013,10,23.97,2.73,74.68
Kota,25.18,75.83,2013,11,19.25,0.05,57.67
Kota,25.18,75.83,2013,12,16.25,0.32,55.82
Kota,25.18,75.83,2014,1,14.82,0.96,63.19
Kota,25.18,75.83,2014,2,17.79,0.75,50.27
Kota,25.18,75.83,2014,3,23.51,0.07,37.66
Kota,25.18,75.83,2014,4,30.78,0.11,21.15
Kota,25.18,75.83,2014,5,34.66,0.16,24.12
Kota,25.18,75.83,2014,6,35.92,0.49,32.83
Kota,25.18,75.83,2014,7,31.3,9.13,60.02
Kota,25.18,75.83,2014,8,26.79,9.35,84.7
Kota,25.18,75.83,2014,9,25.54,4.03,82.6
Kota,25.18,75.83,2014,10,25.31,0.04,58.91
Kota,25.18,75.83,2014,11,22.72,0.01,44.65
Kota,25.18,75.83,2014,12,16.12,0.2,39.17
Kota,25.18,75.83,2015,1,14.45,0.77,54.62
Kota,25.18,75.83,2015,2,20.2,0.12,37.18
Kota,25.18,75.83,2015,3,22.64,3.06,49.98
Kota,25.18,75.83,2015,4,29.11,0.56,36.66
Kota,25.18,75.83,2015,5,35.51,0.02,21.21
Kota,25.18,75.83,2015,6,33.23,2.85,46.74
Kota,25.18,75.83,2015,7,29.37,11.53,70.44
Kota,25.18,75.83,2015,8,26.91,8.48,84.18
Kota,25.18,75.83,2015,9,26.07,1.32,74.33
Kota,25.18,75.83,2015,10,26.32,0.1,47.29
Kota,25.18,75.83,2015,11,22.75,0.0,39.63
Kota,25.18,75.83,2015,12,17.27,0.04,27.91
Kota,25.18,75.83,2016,1,17.98,0.08,33.66
Kota,25.18,75.83,2016,2,20.3,0.01,24.93
Kota,25.18,75.83,2016,3,26.91,0.02,24.25
Kota,25.18,75.83,2016,4,31.85,0.0,19.91
Kota,25.18,75.83,2016,5,36.08,0.28,24.32
Kota,25.18,75.83,2016,6,34.6,3.04,41.83
Kota,25.18,75.83,2016,7,28.44,9.61,78.39
Kota,25.18,75.83,2016,8,26.34,20.38,89.1
Kota,25.18,75.83,2016,9,26.13,2.08,81.95
Kota,25.18,75.83,2016,10,24.11,1.43,68.52
Kota,25.18,75.83,2016,11,20.48,0.0,46.19
Kota,25.18,75.83,2016,12,18.56,0.0,40.72
Kota,25.18,75.83,2017,1,16.17,0.16,44.01
Kota,25.18,75.83,2017,2,20.24,0.01,29.76
Kota,25.18,75.83,2017,3,25.3,0.27,24.75
Kota,25.18,75.83,2017,4,31.75,0.03,18.42
Kota,25.18,75.83,2017,5,35.77,0.34,24.2
Kota,25.18,75.83,2017,6,34.22,2.76,45.82
Kota,25.18,75.83,2017,7,28.96,7.73,73.42
Kota,25.18,75.83,2017,8,27.1,5.22,82.86
Kota,25.18,75.83,2017,9,27.16,1.66,71.24
Kota,25.18,75.83,2017,10,27.08,0.01,38.06
Kota,25.18,75.83,2017,11,22.09,0.01,31.84
Kota,25.18,75.83,2017,12,17.88,0.25,37.41
Kota,25.18,75.83,2018,1,17.94,0.0,26.76
Kota,25.18,75.83,2018,2,21.76,0.0,27.18
Kota,25.18,75.83,2018,3,26.54,0.01,20.38
Kota,25.18,75.83,2018,4,32.22,0.11,18.45
Kota,25.18,75.83,2018,5,35.89,0.12,18.81
Kota,25.18,75.83,2018,6,34.66,2.78,41.21
Kota,25.18,75.83,2018,7,28.97,8.04,74.67
Kota,25.18,75.83,2018,8,26.81,6.57,84.0
Kota,25.18,75.83,2018,9,25.13,6.22,80.29
Kota,25.18,75.83,2018,10,24.42,0.0,57.9
Kota,25.18,75.83,2018,11,21.08,0.0,45.06
Kota,25.18,75.83,2018,12,16.0,0.01,37.84
Kota,25.18,75.83,2019,1,15.26,0.05,34.27
Kota,25.18,75.83,2019,2,18.21,0.44,34.04
Kota,25.18,75.83,2019,3,23.81,0.0,25.73
Kota,25.18,75.83,2019,4,31.6,1.02,24.58
Kota,25.18,75.83,2019,5,34.49,0.11,23.53
Kota,25.18,75.83,2019,6,35.13,3.89,40.03
Kota,25.18,75.83,2019,7,29.1,13.0,76.19
Kota,25.18,75.83,2019,8,26.82,16.03,88.28
Kota,25.18,75.83,2019,9,26.44,8.49,90.14
Kota,25.18,75.83,2019,10,23.94,0.46,75.2
Kota,25.18,75.83,2019,11,21.32,0.3,77.65
Kota,25.18,75.83,2019,12,13.96,0.03,71.96
Kota,25.18,75.83,2020,1,13.98,0.29,67.41
Kota,25.18,75.83,2020,2,17.77,0.01,46.42
Kota,25.18,75.83,2020,3,22.91,0.6,40.63
Kota,25.18,75.83,2020,4,30.67,0.13,26.17
Kota,25.18,75.83,2020,5,35.4,0.35,23.28
Kota,25.18,75.83,2020,6,33.46,2.54,49.01
Kota,25.18,75.83,2020,7,30.95,3.08,64.54
Kota,25.18,75.83,2020,8,28.08,8.77,81.14
Kota,25.18,75.83,2020,9,27.3,3.46,80.48
Kota,25.18,75.83,2020,10,25.88,0.16,55.14
Kota,25.18,75.83,2020,11,20.48,1.0,50.54
Kota,25.18,75.83,2020,12,17.22,0.03,49.05
Kota,25.18,75.83,2021,1,16.91,0.82,52.69
Kota,25.18,75.83,2021,2,21.49,0.0,27.82
Kota,25.18,75.83,2021,3,27.75,0.18,21.57
Kota,25.18,75.83,2021,4,31.43,0.01,16.34
Kota,25.18,75.83,2021,5,33.0,1.63,36.37
Kota,25.18,75.83,2021,6,33.1,1.64,49.44
Kota,25.18,75.83,2021,7,30.47,8.73,67.19
Kota,25.18,75.83,2021,8,26.74,15.18,85.2
Kota,25.18,75.83,2021,9,26.65,6.41,87.9
Kota,25.18,75.83,2021,10,24.49,1.41,73.74
Kota,25.18,75.83,2021,11,19.78,1.1,66.01
Kota,25.18,75.83,2021,12,15.67,0.56,66.07
Kota,25.18,75.83,2022,1,14.31,0.5,64.99
Kota,25.18,75.83,2022,2,18.82,0.0,45.19
Kota,25.18,75.83,2022,3,27.64,0.07,25.66
Kota,25.18,75.83,2022,4,33.58,0.0,15.13
Kota,25.18,75.83,2022,5,35.72,0.31,23.96
Kota,25.18,75.83,2022,6,33.63,3.11,43.42
Kota,25.18,75.83,2022,7,28.47,13.38,80.63
Kota,25.18,75.83,2022,8,26.58,13.13,86.54
Kota,25.18,75.83,2022,9,26.6,3.54,84.49
Kota,25.18,75.83,2022,10,23.45,2.13,71.15
Kota,25.18,75.83,2022,11,20.08,0.01,61.79
Kota,25.18,75.83,2022,12,16.9,0.0,59.59
Kota,25.18,75.83,2023,1,14.36,0.63,48.53
Kota,25.18,75.83,2023,2,21.11,0.0,33.94
Kota,25.18,75.83,2023,3,25.28,0.8,38.48
Kota,25.18,75.83,2023,4,29.41,0.85,28.42
Kota,25.18,75.83,2023,5,32.27,1.08,35.07
Kota,25.18,75.83,2023,6,31.49,6.11,55.93
Kota,25.18,75.83,2023,7,28.39,7.49,83.03
Kota,25.18,75.83,2023,8,27.27,1.11,80.34
Kota,25.18,75.83,2023,9,28.1,3.46,74.4
Kota,25.18,75.83,2023,10,26.69,0.01,51.82
Kota,25.18,75.83,2023,11,22.15,0.64,47.78
Kota,25.18,75.83,2023,12,17.54,0.53,58.36
Kota,25.18,75.83,2024,1,16.17,0.29,52.11
Kota,25.18,75.83,2024,2,19.65,0.1,36.13
Kota,25.18,75.83,2024,3,25.26,0.2,26.88
Kota,25.18,75.83,2024,4,31.05,0.16,25.68
Kota,25.18,75.83,2024,5,36.43,0.06,21.36
Kota,25.18,75.83,2024,6,34.77,5.62,44.05
Kota,25.18,75.83,2024,7,29.32,8.92,79.67
Kota,25.18,75.83,2024,8,27.0,9.9,86.95
Kota,25.18,75.83,2024,9,26.77,4.6,86.75
Kota,25.18,75.83,2024,10,25.49,0.36,73.97
Kota,25.18,75.83,2024,11,21.2,0.0,60.59
Kota,25.18,75.83,2024,12,15.89,0.38,57.37
Kota,25.18,75.83,2025,1,16.39,0.31,53.04
Kota,25.18,75.83,2025,2,21.33,0.0,31.89
Kota,25.18,75.83,2025,3,26.36,0.0,20.78
Kota,25.18,75.83,2025,4,32.56,0.02,16.48
Kota,25.18,75.83,2025,5,33.96,2.39,39.86
Kota,25.18,75.83,2025,6,31.5,9.18,59.82
Kota,25.18,75.83,2025,7,27.25,15.8,87.29
Kota,25.18,75.83,2025,8,26.98,8.49,87.35
Kota,25.18,75.83,2025,9,26.15,3.87,86.17
Kota,25.18,75.83,2025,10,23.33,4.08,78.18
Kota,25.18,75.83,2025,11,18.55,0.3,68.16
Kota,25.18,75.83,2025,12,16.39,0.0,61.57
Lucknow,26.85,80.92,1994,1,18.15,0.88,37.76
Lucknow,26.85,80.92,1994,2,18.24,0.79,36.88
Lucknow,26.85,80.92,1994,3,26.92,0.0,18.29
Lucknow,26.85,80.92,1994,4,30.67,0.33,19.84
Lucknow,26.85,80.92,1994,5,36.54,0.28,17.6
Lucknow,26.85,80.92,1994,6,36.85,2.62,34.8
Lucknow,26.85,80.92,1994,7,30.94,11.03,72.65
Lucknow,26.85,80.92,1994,8,28.9,6.95,84.29
Lucknow,26.85,80.92,1994,9,27.06,1.22,75.04
Lucknow,26.85,80.92,1994,10,25.85,0.1,42.65
Lucknow,26.85,80.92,1994,11,22.25,0.0,30.54
Lucknow,26.85,80.92,1994,12,17.89,0.0,23.64
Lucknow,26.85,80.92,1995,1,15.09,0.64,39.99
Lucknow,26.85,80.92,1995,2,19.82,0.23,30.12
Lucknow,26.85,80.92,1995,3,25.28,0.06,24.28
Lucknow,26.85,80.92,1995,4,31.69,0.04,15.84
Lucknow,26.85,80.92,1995,5,36.51,0.02,16.12
Lucknow,26.85,80.92,1995,6,37.16,4.12,33.46
Lucknow,26.85,80.92,1995,7,33.17,3.44,58.0
Lucknow,26.85,80.92,1995,8,29.44,7.56,79.1
Lucknow,26.85,80.92,1995,9,27.42,4.41,82.24
Lucknow,26.85,80.92,1995,10,26.61,0.04,50.08
Lucknow,26.85,80.92,1995,11,21.56,0.2,35.22
Lucknow,26.85,80.92,1995,12,18.06,0.13,36.64
Lucknow,26.85,80.92,1996,1,16.19,2.26,44.17
Lucknow,26.85,80.92,1996,2,18.68,1.53,43.68
Lucknow,26.85,80.92,1996,3,25.67,0.07,34.81
Lucknow,26.85,80.92,1996,4,31.25,0.08,15.6
Lucknow,26.85,80.92,1996,5,36.12,0.03,15.7
Lucknow,26.85,80.92,1996,6,35.89,2.59,38.38
Lucknow,26.85,80.92,1996,7,31.99,5.66,64.38
Lucknow,26.85,80.92,1996,8,28.49,8.45,84.29
Lucknow,26.85,80.92,1996,9,27.53,4.64,83.33
Lucknow,26.85,80.92,1996,10,23.65,3.19,72.21
Lucknow,26.85,80.92,1996,11,19.61,0.0,45.29
Lucknow,26.85,80.92,1996,12,15.43,0.0,35.54
Lucknow,26.85,80.92,1997,1,15.04,0.28,35.39
Lucknow,26.85,80.92,1997,2,18.35,0.05,23.88
Lucknow,26.85,80.92,1997,3,25.24,0.07,21.67
Lucknow,26.85,80.92,1997,4,29.6,0.19,24.15
Lucknow,26.85,80.92,1997,5,34.4,1.01,18.31
Lucknow,26.85,80.92,1997,6,35.52,1.74,37.78
Lucknow,26.85,80.92,1997,7,32.58,6.13,62.68
Lucknow,26.85,80.92,1997,8,30.18,3.59,70.75
Lucknow,26.85,80.92,1997,9,28.01,5.91,73.87
Lucknow,26.85,80.92,1997,10,25.89,1.52,54.31
Lucknow,26.85,80.92,1997,11,21.87,0.93,48.4
Lucknow,26.85,80.92,1997,12,15.15,2.4,63.52
Lucknow,26.85,80.92,1998,1,14.09,0.43,47.87
Lucknow,26.85,80.92,1998,2,18.1,0.3,41.32
Lucknow,26.85,80.92,1998,3,22.43,0.62,35.66
Lucknow,26.85,80.92,1998,4,31.59,0.12,19.73
Lucknow,26.85,80.92,1998,5,36.14,0.75,22.3
Lucknow,26.85,80.92,1998,6,36.26,2.54,35.81
Lucknow,26.85,80.92,1998,7,30.23,11.07,78.96
Lucknow,26.85,80.92,1998,8,28.94,8.19,86.26
Lucknow,26.85,80.92,1998,9,27.98,2.62,84.27
Lucknow,26.85,80.92,1998,10,25.99,1.34,69.56
Lucknow,26.85,80.92,1998,11,21.3,0.18,49.68
Lucknow,26.85,80.92,1998,12,16.78,0.0,36.42
Lucknow,26.85,80.92,1999,1,15.43,0.5,44.48
Lucknow,26.85,80.92,1999,2,20.35,0.22,33.02
Lucknow,26.85,80.92,1999,3,26.14,0.0,14.95
Lucknow,26.85,80.92,1999,4,32.66,0.0,8.14
Lucknow,26.85,80.92,1999,5,36.4,0.21,20.35
Lucknow,26.85,80.92,1999,6,36.48,1.02,32.65
Lucknow,26.85,80.92,1999,7,33.73,5.92,54.91
Lucknow,26.85,80.92,1999,8,30.31,4.18,71.58
Lucknow,26.85,80.92,1999,9,27.74,7.87,84.23
Lucknow,26.85,80.92,1999,10,24.87,1.2,62.76
Lucknow,26.85,80.92,1999,11,21.13,0.0,35.56
Lucknow,26.85,80.92,1999,12,17.14,0.07,32.51
Lucknow,26.85,80.92,2000,1,16.33,0.22,30.75
Lucknow,26.85,80.92,2000,2,17.64,0.07,27.08
Lucknow,26.85,80.92,2000,3,24.58,0.08,15.47
Lucknow,26.85,80.92,2000,4,32.54,0.17,12.22
Lucknow,26.85,80.92,2000,5,35.81,2.39,30.2
Lucknow,26.85,80.92,2000,6,33.06,5.59,55.65
Lucknow,26.85,80.92,2000,7,30.73,5.92,71.27
Lucknow,26.85,80.92,2000,8,30.2,13.43,74.63
Lucknow,26.85,80.92,2000,9,27.37,2.33,80.86
Lucknow,26.85,80.92,2000,10,24.87,0.01,61.01
Lucknow,26.85,80.92,2000,11,21.36,0.0,42.39
Lucknow,26.85,80.92,2000,12,16.36,0.03,33.22
Lucknow,26.85,80.92,2001,1,14.97,0.07,33.96
Lucknow,26.85,80.92,2001,2,19.66,0.17,23.23
Lucknow,26.85,80.92,2001,3,25.35,0.15,15.69
Lucknow,26.85,80.92,2001,4,31.54,0.16,18.46
Lucknow,26.85,80.92,2001,5,35.57,1.29,29.48
Lucknow,26.85,80.92,2001,6,34.27,4.83,49.97
Lucknow,26.85,80.92,2001,7,31.51,6.42,68.66
Lucknow,26.85,80.92,2001,8,29.82,5.57,77.81
Lucknow,26.85,80.92,2001,9,30.03,1.09,59.46
Lucknow,26.85,80.92,2001,10,25.92,3.46,62.45
Lucknow,26.85,80.92,2001,11,21.61,0.21,39.07
Lucknow,26.85,80.92,2001,12,16.78,0.0,35.97
Lucknow,26.85,80.92,2002,1,15.1,0.63,46.18
Lucknow,26.85,80.92,2002,2,18.62,1.06,41.83
Lucknow,26.85,80.92,2002,3,25.84,0.01,24.03
Lucknow,26.85,80.92,2002,4,32.52,0.05,13.55
Lucknow,26.85,80.92,2002,5,36.28,0.61,21.2
Lucknow,26.85,80.92,2002,6,36.25,2.24,36.99
Lucknow,26.85,80.92,2002,7,36.72,4.05,38.05
Lucknow,26.85,80.92,2002,8,30.54,4.5,70.59
Lucknow,26.85,80.92,2002,9,27.1,8.13,78.77
Lucknow,26.85,80.92,2002,10,25.37,0.43,58.08
Lucknow,26.85,80.92,2002,11,21.55,0.06,40.74
Lucknow,26.85,80.92,2002,12,17.15,0.71,41.69
Lucknow,26.85,80.92,2003,1,14.06,0.72,45.56
Lucknow,26.85,80.92,2003,2,18.81,0.68,47.24
Lucknow,26.85,80.92,2003,3,24.56,0.02,27.69
Lucknow,26.85,80.92,2003,4,32.14,0.5,18.87
Lucknow,26.85,80.92,2003,5,34.74,0.35,15.62
Lucknow,26.85,80.92,2003,6,37.14,2.19,33.04
Lucknow,26.85,80.92,2003,7,31.87,5.56,65.96
Lucknow,26.85,80.92,2003,8,29.84,7.41,77.75
Lucknow,26.85,80.92,2003,9,27.76,10.16,85.59
Lucknow,26.85,80.92,2003,10,23.64,1.03,70.1
Lucknow,26.85,80.92,2003,11,18.61,0.0,62.6
Lucknow,26.85,80.92,2003,12,15.75,0.67,61.01
Lucknow,26.85,80.92,2004,1,14.09,1.34,60.28
Lucknow,26.85,80.92,2004,2,18.07,0.0,43.95
Lucknow,26.85,80.92,2004,3,26.37,0.0,24.96
Lucknow,26.85,80.92,2004,4,33.08,0.5,20.24
Lucknow,26.85,80.92,2004,5,35.51,0.91,24.53
Lucknow,26.85,80.92,2004,6,33.31,8.07,53.11
Lucknow,26.85,80.92,2004,7,29.74,5.91,77.45
Lucknow,26.85,80.92,2004,8,29.46,4.23,79.07
Lucknow,26.85,80.92,2004,9,28.9,5.34,68.24
Lucknow,26.85,80.92,2004,10,25.04,0.86,57.77
Lucknow,26.85,80.92,2004,11,20.66,0.0,46.02
Lucknow,26.85,80.92,2004,12,16.75,0.02,48.63
Lucknow,26.85,80.92,2005,1,15.04,0.71,52.62
Lucknow,26.85,80.92,2005,2,19.38,0.18,41.1
Lucknow,26.85,80.92,2005,3,26.59,0.54,35.83
Lucknow,26.85,80.92,2005,4,30.53,0.08,16.06
Lucknow,26.85,80.92,2005,5,34.14,1.07,23.46
Lucknow,26.85,80.92,2005,6,37.59,3.1,28.58
Lucknow,26.85,80.92,2005,7,29.83,9.62,77.84
